Date,Ticker,ret_1d,ret_3d,ret_5d,ret_10d,ret_20d,vol_5d,vol_20d,rsi_14,rel_soxx,rel_qqq,vol_spike,pct_from_52wk_high,fwd_5d,Target
2019-01-16,NVDA,-0.006872578166138066,6.722804458680898e-05,0.043905274847322096,0.09264437234853151,0.03663468641226442,0.013779796347578897,0.03426632780435633,67.34502520301962,0.01514392135670839,0.002431863698001857,0.7265634659610771,-0.4851087578998391,0.044294220739815926,1
2019-01-17,NVDA,0.01934955993524512,0.008508356180972454,0.04468785405511966,0.18540514258481244,0.03253009692917441,0.01392018379237964,0.034147132195429926,71.98558507655548,0.01501066612164137,-0.0033123898851390443,0.7668274804453056,-0.4751458389506892,0.05384537156173008,1
2019-01-18,NVDA,0.0343395722944384,0.047107460394753664,0.054424469971959155,0.1522871809477473,0.13298652146517798,0.016973193894972517,0.031810499570535826,73.1797920959614,0.04260639889610052,0.060555343695720465,1.0196629239867885,-0.4571225715432996,-0.00897001714289103,0
2019-01-22,NVDA,-0.05199769684805522,-0.0004703703893194078,-0.011100780995206616,0.03744771256833612,0.10118408025797532,0.03279812430078652,0.03376046262555892,64.16304899499917,0.03478509048905987,0.0347759597844719,1.0428422350222424,-0.4853509474938429,-0.0016858182492053286,0
2019-01-23,NVDA,0.0034953245353044338,-0.016016340741305535,-0.0038700460519465185,0.06765370441437835,0.15219542105217343,0.03284909968392496,0.03196726346900532,62.63562431421387,0.07500998852718244,0.05025095147752534,0.9521247289516672,-0.48355208203354694,0.06245792712529796,1
2019-01-24,NVDA,0.057271167208365226,0.005798849627936864,0.06046762575251652,0.10702774832786788,0.2420523337085727,0.04113811349409653,0.0331444565691187,77.71451384130779,0.06784558652762596,0.10477063365130745,1.1200285120915723,-0.4539745069692782,0.05774331786550013,1
2019-01-25,NVDA,0.014634950675447289,0.07649386798809887,0.05556284069683226,0.10273367886789964,0.2032304474802431,0.04099540894884563,0.032066295608608034,74.50692287985171,0.07252132070792916,0.11999597057795164,1.760103614778887,-0.4459834508112368,-0.11484146272721152,0
2019-01-28,NVDA,-0.13824520829827325,-0.07555747765356602,-0.12056314939689683,-0.07270026492901382,0.05214620278494242,0.07530632684402837,0.04593676083698517,47.3352288780883,-0.04901109642834656,-0.013583996907106544,3.3500779786483097,-0.5225735840545279,-0.10928981293180395,0
2019-01-29,NVDA,-0.046446047052647654,-0.16624433844762398,-0.11541302961818767,-0.12523263584760946,-0.015338786130260962,0.07481060407857361,0.04709991166311694,45.06984976055316,-0.0928642042194543,-0.07155923198402481,1.4871166099578763,-0.5447481538337082,-0.06878829674127218,0
2019-01-30,NVDA,0.043996840725836206,-0.14211680169453533,-0.07971070731843699,-0.08327226926222786,0.029138429417599587,0.08023792326430276,0.04809681424335725,47.88562472620869,-0.07193817634490318,-0.0448928273746414,1.2156469808723906,-0.524718510867787,-0.0797678670627694,0
2019-01-31,NVDA,0.046291596886868014,0.041590937631962754,-0.08926774558686701,-0.034197928466268124,0.055278198263886136,0.07792497369034629,0.04894307798686964,50.7599224429064,-0.038250114295589555,-0.030465539324923574,1.0302403582883517,-0.5027169717650883,-0.08758533025148363,0
2019-02-01,NVDA,0.006817487486733054,0.09977203447602245,-0.0962846691305611,-0.04607167816617741,0.1307915383591134,0.07723316476912633,0.04654465330996713,48.93301314783895,-0.044381538963772504,0.013116958757663388,0.7677903633863121,-0.49932675094273204,0.08140673373251672,1
2019-02-04,NVDA,0.030746855685727104,0.08581417326812213,0.08093595150100996,-0.04938509110828315,0.0953813735337361,0.038413230903553745,0.04497334459896918,50.95112724649558,-0.03471764607433925,0.010250810208735972,0.6515889222782931,-0.4839326228082642,0.13301428779711433,1
2019-02-05,NVDA,0.005161507011949951,0.043130437045010295,0.1394375815189346,0.007931638175013633,0.04567637244992384,0.019739314890474653,0.04357204519893906,51.83355393441485,-0.06898645420027405,-0.036176074145707116,0.6755821968054248,-0.4812689374222504,0.10935785851560809,1
2019-02-06,NVDA,0.020340411444329964,0.05714109315034577,0.11361851433751236,0.02485119487676224,0.09418617468367718,0.017199596369261463,0.04321021909846051,54.40698372326204,-0.055496518949651685,0.02522966358140666,0.8794860783677905,-0.4707177341804645,0.026595411306480243,1
2019-02-07,NVDA,-0.03647085032225983,-0.01179785031222591,0.025530457644525884,-0.06601633434006904,0.033945834370521455,0.025597267946336683,0.04405304550525019,49.06163309681475,-0.0626207219709558,-0.01213069458330085,0.7966848148212986,-0.4900211084753954,0.02486557196156125,1
2019-02-08,NVDA,0.005087648141814061,-0.011870463015490662,0.023768467058253417,-0.07480474105875234,0.02024397156342106,0.02558363920539071,0.04389903148073647,46.122708663791286,-0.06480630695924461,-0.024895242120844596,0.5794412607809535,-0.4874265153155657,-0.017489377551736296,0
2019-02-11,NVDA,-0.011608093827570443,-0.0428103938146468,-0.018299729896576022,0.06115511555304298,-0.015991142478441578,0.021621475181418878,0.04365687022570645,50.115040518098006,-0.09479960327584736,-0.0639718046527733,0.6367587157940543,-0.49337651641930735,0.009578060162604207,1
2019-02-12,NVDA,0.032228944726290454,0.025437390686247507,0.008135933158375908,0.1487079695203144,0.004852242678129892,0.02704091482250771,0.04419158623144838,53.00871649739579,-0.11497486026950798,-0.06810542672218345,0.7669114046444423,-0.47704857616994445,0.0005495757993790873,0
2019-02-13,NVDA,0.011311927081104844,0.031787690947334024,-0.0007845598520317409,0.11274481396068392,0.02008402819240218,0.025774789499140013,0.04423054906572086,48.20288744261372,-0.10007366073861435,-0.033062840784056524,0.7860751015621206,-0.47113298779661894,0.047813394481756255,1
2019-02-14,NVDA,0.010792968360117339,0.05517228170031596,0.048229771892452256,0.07499155768548338,0.03822907329391323,0.01570478116714756,0.044221023273287315,47.75623677679288,-0.09532770376823962,-0.016405522208323697,1.0498569883567785,-0.46542494286719804,0.06090990199176338,1
2019-02-15,NVDA,0.018184155651821188,0.040815319313801,0.06188843052305315,0.0871278907034807,0.03704208439751455,0.015863171699183387,0.04419890660257791,70.95875567627249,-0.09190922038604676,-0.013743305005808226,1.807495596104313,-0.4557041468207139,0.0680689525005721,1
2019-02-19,NVDA,-0.004449043318761725,0.02459454805603567,0.06957982587074829,0.050006803954486756,-0.0018478777231227816,0.013294113197180981,0.04358877307922887,81.47084666792907,-0.1006791716426172,-0.04438924184206705,0.6616051956720634,-0.45812574264973094,0.04803350873371526,1
2019-02-20,NVDA,0.012193500959433612,0.026014203821906445,0.04881940584485922,0.05735253042602051,0.065739068120795,0.008398559949865181,0.04181946305064625,79.12947161459279,-0.07526672360423059,0.002073305847900553,0.6532543292643903,-0.451518398372838,0.019187676602739456,1
2019-02-21,NVDA,-0.017533905049870957,-0.00997853620403566,0.018903741145807063,0.01810435017741896,0.043405459788557366,0.014572504713566681,0.042098027737692986,68.57186499300853,-0.09717030604709986,-0.014997114951999846,0.5463305739182289,-0.46113542269736985,0.03035021220838141,0
2019-02-22,NVDA,0.021955503965759293,0.01627935484418841,0.030155846814600817,0.07984002832014503,0.008552947976772751,0.016616211010179013,0.04040929421504641,70.57030657425328,-0.08095752722286975,-0.050822408223072824,0.49864843361536376,-0.44930437933339473,0.009025289786573798,0
2019-02-25,NVDA,-0.003140766769986425,0.0008831883006459318,0.008580188429277102,0.07099963334781023,-0.009116216898791385,0.01542344544472309,0.040294715281068275,65.21765262552643,-0.08530009351318146,-0.05979765812472759,0.8402646650533052,-0.45103398583916143,0.003454705929350377,0
2019-02-26,NVDA,-0.010019627175985146,0.008538327175004135,0.002936699787461361,0.07272086071805584,0.13832322891142823,0.016171222838530088,0.023977689767847934,61.34900986699026,0.04733959508248686,0.07339776203958182,0.7187765330492351,-0.4565344206333396,-0.019496230818271343,0
2019-02-27,NVDA,-0.010757435788188108,-0.02374512685836072,-0.019804344031602916,0.02804822550448627,0.18092718968822052,0.015325152094275167,0.02094490974803141,54.31987288641043,0.08724056505099953,0.10653221862450524,0.7733208511080345,-0.46238071670646697,-0.008339208124683584,0
2019-02-28,NVDA,-0.006376882356283198,-0.02691435427368516,-0.008673104761355521,0.01006668225711227,0.12394646243607554,0.013553413536201467,0.019433024410553543,63.626959895027426,0.06045137701980985,0.0786180891292001,0.5288552460902725,-0.46580905162849906,-0.01609803048393088,0
2019-03-01,NVDA,0.014196681606511996,-0.003111314217947636,-0.016199390641957412,0.013467949829954806,0.08946949005201654,0.010202461094221394,0.0171217021580869,65.42032525277278,0.01604285725636667,0.0524213197231691,0.6052538203271124,-0.4582253128173882,-0.010847796178928726,0
2019-03-04,NVDA,0.00210946753501573,0.009855040858143926,-0.011017933184019668,-0.0025322806975626166,0.08437497773007019,0.01047903463586504,0.017119558260849245,70.16980386217753,0.023548727552369808,0.042750618352053404,0.7076233230294463,-0.45708245670348313,-0.002486554184997769,0
2019-03-05,NVDA,-0.0016583851820541895,0.014650619857925706,-0.0026651227492855423,0.00026375037276427094,0.050283743640434864,0.009538033422958364,0.015969434562200423,62.720519668330176,-0.001185277058068701,0.020672277709787634,0.6354717203142795,-0.4579828231123634,-0.020287794455747132,0
2019-03-06,NVDA,-0.02855867605893747,-0.028123874423378603,-0.020611982723394928,-0.04000811995797027,0.015049843550872799,0.01567393975185785,0.017398363699343555,49.054375235262526,-0.0143650726906559,0.0002573535698722207,0.7152593409795652,-0.47346211608547717,-0.0322602232870397,0
2019-03-07,NVDA,-0.018349311187575768,-0.04796541793044762,-0.032412889049800886,-0.04080487342880923,-0.023439268968890703,0.016977165998201035,0.017272510182582263,40.49914797705732,-0.015050242509405343,-0.028776007488103383,0.8160761030890228,-0.4831237235694724,-0.037211298672560345,0
2019-03-08,NVDA,0.009245606220991354,-0.03756719677627729,-0.03713642721084487,-0.05273423036136715,0.022895495513285402,0.015556673637100936,0.015243092712457924,37.186357219635184,0.010202191799229654,0.005419476650413646,0.7810782095199916,-0.4783448890526235,0.030381834121856688,1
2019-03-11,NVDA,0.06970260032943276,0.05978286786698628,0.027809536725145856,0.016485199923609972,0.08865527642166193,0.03845246415662634,0.021616153273689435,57.30925868613948,0.0505656497411322,0.052051428312168024,1.5332638033833788,-0.44198417134445267,0.04060443496610655,1
2019-03-12,NVDA,0.008564215662195673,0.08883851362196649,0.03833387677258604,0.035566589536245585,0.11087388325818281,0.03820939245951616,0.021294520310210764,56.61187590759585,0.07398268798778895,0.06758395048004306,1.0259118974951915,-0.43720520344492775,0.10669688804710609,1
2019-03-13,NVDA,0.037533777022062065,0.11935759605171725,0.1089773951629649,0.0861191722532304,0.11658288772133485,0.0334884904549305,0.02167485177375213,67.4355078148269,0.09708715099485965,0.08077015783708097,1.3399452868744612,-0.4160813890418529,0.1068988298951129,1
2019-03-14,NVDA,-0.018147369339568953,0.02742967998268475,0.10920553022885904,0.07325297444412548,0.08405707111935512,0.0334287263513232,0.02226962000044102,59.30184285794418,0.07335227368417985,0.05072548845652558,0.9119519603883904,-0.42667797573915844,0.1233236913179675,1
2019-03-15,NVDA,0.02567046764384595,0.044855908998425065,0.12725717891692234,0.08539487474417173,0.10001291846291616,0.03273811255661243,0.022742283686496945,64.02027441776926,0.06278301866122238,0.058370659560289306,1.1786095456319121,-0.4119605312658663,0.048556632125765775,1
2019-03-18,NVDA,-0.005064458862768961,0.001957046847715471,0.04846733191182029,0.07762472268373788,0.07489587439926959,0.022497386344552422,0.022627779772555527,65.25977202544385,0.04455660002037032,0.035145083074356265,0.9553485882972388,-0.4149386329649548,0.08000393404646444,1
2019-03-19,NVDA,0.04001151758289434,0.06130679524079663,0.08115882366673266,0.12260383278476739,0.12289991996413097,0.026189352468222002,0.02391623598196561,72.59537751377725,0.07779264786819251,0.0817117339218476,1.6288060060902194,-0.39152943979075994,0.03501494321927412,1
2019-03-20,NVDA,-0.007455213805128258,0.027030181135352827,0.034278186642764163,0.14699112929696745,0.10110217060532656,0.024623368824197134,0.024055000478985476,72.32192065686571,0.07451968340725212,0.05560352963780835,1.347185318065128,-0.396065717911246,0.10786410523818646,1
2019-03-21,NVDA,0.054701792679343386,0.08872437297909386,0.11101709514951708,0.2323463061186466,0.18206057107701468,0.027415672923347126,0.025835393704194444,75.75275539976178,0.11208319846209336,0.11632083939481053,1.4916882523705066,-0.36302943002047894,0.04718252255578548,1
2019-03-22,NVDA,-0.03501111503855503,0.010187772875030143,0.045286163190689566,0.17830633147923036,0.11616925395874733,0.03692890706266048,0.027391420692074123,68.23668973659986,0.08739356452045088,0.08149449951713117,1.311889518591553,-0.3853304799222059,0.03128900023844439,1
2019-03-25,NVDA,-0.020957981180110052,-0.0035550130343852127,0.02858831868139644,0.07844125012354874,0.09621956973770329,0.039108831223602154,0.027982909002093742,64.7616751245738,0.08861956113137026,0.06726404582987766,0.9322878410219289,-0.39821271215598353,0.009058558006828421,1
2019-03-26,NVDA,0.017781075351278375,-0.038436402211951326,0.006602049479585093,0.0882966877158704,0.1270036893015165,0.03539998810952495,0.027889507574180093,71.4865706571594,0.10334947128292793,0.09432731703676511,1.225388008996179,-0.38751228704538765,0.01442185395163631,1
2019-03-27,NVDA,-0.002091917860320369,-0.00563405374110626,0.012041304982307821,0.046732245724677934,0.13687596029725202,0.035129211706300546,0.027676095306939538,74.78880467566395,0.11531585302987235,0.11018223195627352,0.8281399862643549,-0.3887935610313442,-0.03603059300408584,0
2019-03-28,NVDA,0.004249345723621234,0.019967817258770726,-0.036370445723934997,0.0706089081920176,0.1490341951834604,0.02088045811880439,0.027511483066429327,74.4257428630711,0.12977759818227996,0.1175977605366576,0.8272110305827495,-0.386196333563663,0.012012961667923205,1
2019-03-29,NVDA,0.013032439633454018,0.015208978913899163,0.011605432439962815,0.057417161138027195,0.14771516716574662,0.015156012902471105,0.027497402891557787,69.43286091235883,0.12243753326564044,0.11562042442872134,0.780261749454717,-0.37819697433403865,0.04811864070492222,1
2019-04-01,NVDA,0.015147697856888964,0.03274748068814004,0.0489120039186699,0.07889863455543877,0.16264784186666814,0.008288790873317287,0.027523275812720068,70.1107589537269,0.11189716915748105,0.11706114385321964,0.8210716099129212,-0.36877808997475137,0.03428787569215397,1
2019-04-02,NVDA,0.003950310338510121,0.03243995941175082,0.03465819649720259,0.04148906110493544,0.16917961179980923,0.007109914915996035,0.027449047385133173,66.29804187432049,0.1128146039226654,0.12041101968906354,0.7433420044203999,-0.36628456753768446,0.06708989640744023,1
2019-04-03,NVDA,0.030710102854965893,0.050456288588253795,0.06866822227229363,0.08153638226157489,0.24051263646596044,0.010907092891588666,0.02645322264789408,74.41203071474078,0.14266982053757582,0.1797009129519449,1.2799048611632944,-0.3468231014259875,0.060932040917307195,1
2019-04-04,NVDA,-0.0019085097665118012,0.03280683659689032,0.062115363156504566,0.023485753988263358,0.2612888882924944,0.012440983580042232,0.025733573722222174,71.24283088610761,0.14907029157976215,0.18770585536316875,0.7467099935741042,-0.34806969591617587,0.06218852042802181,1
2019-04-05,NVDA,0.014288919144168633,0.04344260785511578,0.06343272096224695,0.07577431755982023,0.26759168962348423,0.012474988223730613,0.025730045402063105,74.19622291847895,0.14633826109556214,0.1868176096307741,0.7827025059789955,-0.33875431651348886,0.051439706042425315,1
2019-04-08,NVDA,0.00439888347129247,0.016806362325453517,0.05217264427259405,0.10363651677237251,0.19020714482999623,0.012812810905675162,0.021914151414156067,70.12444485961868,0.09190279069662988,0.12875829549765005,0.7144753206609543,-0.3358455738059366,0.034297923904227035,1
2019-04-09,NVDA,-0.01319147179968816,0.005311837331030134,0.034207497936007636,0.07005126461835398,0.1645332469703331,0.01665098814190901,0.02246831680767616,68.38626669355142,0.08170504533410505,0.1125911324112574,0.7498700426600947,-0.3446067481897136,0.01859413715236291,1
2019-04-10,NVDA,0.015006316103101769,0.006022884884905988,0.018450425253999203,0.0883856054286527,0.13924830898474672,0.011802773610167426,0.021444975238737736,61.84087563418307,0.05240729968175417,0.08954743943711518,0.7795842633253676,-0.33477170988120875,0.017586879649715725,1
2019-04-11,NVDA,-0.0029157672691589864,-0.0013035928331915914,0.017422621849251918,0.08062019748906124,0.15692160980400627,0.011930736240232052,0.020773992120766468,74.27459880254361,0.06504413176653423,0.10793330050841843,0.6650270005222929,-0.3367113607560557,-0.004689451879506867,0
2019-04-12,NVDA,-0.00798741238505396,0.003963158812698708,-0.004922533660056572,0.05819793759810454,0.11895665909710296,0.011027883870137391,0.020588517292439087,80.84341565579629,0.04314205410184324,0.07512062433315103,0.8517712098629714,-0.34200932064801837,-0.03703422621931829,0
2019-04-15,NVDA,-0.027945890868518952,-0.03852173286242344,-0.03696712931727264,0.013276842067672545,0.09322300133345895,0.01563786223167525,0.021824676720968512,64.2652795902643,0.023763225084552086,0.05169867850514254,0.7980609721687271,-0.36039745636569154,-0.004839135313242537,0
2019-04-16,NVDA,0.019003619106387593,-0.01738508970103414,-0.00554773038512657,0.028469993575182206,0.0711402479832155,0.01894014841430015,0.02050063519829515,68.94780645858863,-0.01845133336679483,0.029531907961918513,0.7473991922054487,-0.34824269324698853,-0.024733536573193327,0
2019-04-17,NVDA,-0.00488808515684902,-0.01431512346839603,-0.025039266715209285,-0.0070508265801541015,0.07391065679012132,0.016702953490099728,0.020435441924181216,66.25835493092953,-0.0442086791621612,0.03280032700089719,0.6881837645379615,-0.3514285384639958,-0.027103542333944075,0
2019-04-18,NVDA,-0.005285773029909735,0.008662749104868306,-0.027356686325849644,-0.010410689677501694,0.012830561414147734,0.01666449432025676,0.016610723714002747,61.51750117902534,-0.06810285655347958,-0.013570334503570702,0.780908661964123,-0.3548567400033519,-0.007468308963688108,0
2019-04-22,NVDA,0.011647820985202006,0.0013815977765914145,-0.008104835403344945,-0.01298747273831935,0.06180272793792785,0.01815530042816723,0.014458040332192465,60.691871739858115,-0.04964116721426981,0.009383383546019308,0.6026707864326736,-0.3473422268011013,0.032150189733471946,1
2019-04-23,NVDA,0.011672607828641102,0.0180466310806211,0.03232233518019778,-0.005839658081517429,0.09719165686814502,0.010933490744152693,0.0134026438657376,62.46855868234605,-0.03992642309398109,0.029354349114696143,0.761359390975704,-0.33972400856823637,0.01576886878729411,0
2019-04-24,NVDA,0.0026222981602097573,0.02614019706687376,0.01572690492321338,0.010091925909780475,0.08085014270054924,0.008380025109206714,0.013049947463975874,55.0844814069845,-0.05591581636523579,0.02131384309498463,0.7293081469250949,-0.33799256805067424,-0.0016267695828662276,0
2019-04-25,NVDA,-0.022283723527009358,-0.008277434296811492,-0.00202910589057681,-0.027017565282198563,0.058980076281778926,0.014166619301745523,0.014268257795119922,48.20469844718883,-0.07369062600919807,-0.011733636315687468,1.1411029821124448,-0.35274455863705845,-0.04352973171045904,0
2019-04-26,NVDA,-0.04718873515750255,-0.06597803984374084,-0.04406925716868304,-0.07022035464955578,0.004738663979906299,0.025608453224969442,0.018136407520056626,32.825989226222134,-0.12044229949159457,-0.06446647329543542,1.9015395899882668,-0.38328772423878676,-0.04821451866461479,0
2019-04-29,NVDA,0.006963034031046256,-0.061934301105794454,-0.04849602682131915,-0.05620780990956098,-0.0012810509250992252,0.024748854327325934,0.017963764509284594,33.693270500485696,-0.10869904330568303,-0.06451144690520427,0.863748862241401,-0.3789935356752975,-0.050574814423140824,0
2019-04-30,NVDA,0.00931231207011507,-0.03161961991666362,-0.05071594537474766,-0.02003286797993309,-0.007021999136592738,0.024258287943792665,0.017752484685344346,39.14681541938591,-0.09602184936775204,-0.04822174949530744,0.8106361031928234,-0.373210529681947,-0.05612517538236539,0
2019-05-01,NVDA,-0.002928062799014808,0.01336428015124902,-0.05597103412120241,-0.041124380330067045,-0.013825197598665184,0.023649051505380363,0.01773444762526074,33.51947464117683,-0.09251533457307826,-0.04775472183786844,0.799069301240646,-0.37504580861279946,-0.0187694919627317,0
2019-05-02,NVDA,0.015071959892624331,0.021524754310486838,-0.019902444452687407,-0.021891166175988408,-0.028787641939798214,0.025135922928279673,0.016591827897012735,39.16485073111861,-0.09431083597962375,-0.052348196748578935,0.9310236155091658,-0.36562652410548413,0.027436808434431303,1
2019-05-03,NVDA,-0.0009824347603395456,0.01110544345803155,0.02762709653949469,-0.017659666251411466,-0.027886506623761464,0.0074389181406529625,0.016591411213955246,40.625735845632924,-0.09944031854684066,-0.06816719140139416,0.8059972643989958,-0.36624975465924026,0.0032065386585675704,1
2019-05-06,NVDA,-0.017267235744817477,-0.0034355493021173134,0.0028995932085513765,-0.045737052362780584,-0.05813051638040723,0.012445108608833994,0.0165332269331056,43.075113952574355,-0.10466076081070896,-0.08672339113201233,1.0174906511828339,-0.3771928695488751,-0.043581421660957353,0
2019-05-07,NVDA,-0.037475648249409854,-0.05502507232380882,-0.0435910973441761,-0.0920962790071912,-0.09739812630872657,0.019744722611375973,0.018139264791482732,29.290920622420487,-0.1157878985049331,-0.10339375829767772,1.3173410599373336,-0.40053297049688585,-0.03597402833962671,0
2019-05-08,NVDA,0.004679330522315839,-0.04966958466808036,-0.03629395214625786,-0.09023357623348882,-0.08105228088963135,0.020577784053347484,0.018152180464572825,31.71719402695993,-0.10134253405154359,-0.08804512703395895,0.9969983112527651,-0.3977278661286099,-0.0724927356748748,0
2019-05-09,NVDA,-0.02144674744262376,-0.05371129084918158,-0.0709646952160421,-0.08945476876409031,-0.11405548399140109,0.016840179518923047,0.01796630769530612,29.294124946450452,-0.11535103151786019,-0.11028120646425554,1.5311738903970697,-0.41064464447547966,-0.07956037639212621,0
2019-05-10,NVDA,-0.008050075477590957,-0.024782061969283786,-0.07753724006041629,-0.05205227233747678,-0.11861749796317966,0.015678598222169795,0.017958386045988914,24.199540614486622,-0.12220881581723841,-0.11845515654996275,1.2915331666624335,-0.4153889995705745,-0.1237190877896569,0
2019-05-13,NVDA,-0.06142594714234817,-0.08894885690430687,-0.1189877424480259,-0.11643316528937775,-0.16609652197718494,0.025801896648050632,0.021810353356571215,14.997789241556632,-0.10966643719252478,-0.12708263264835018,1.459126761126499,-0.45129928398178765,-0.06358664582028506,0
2019-05-14,NVDA,0.022656793719961987,-0.047887645891280584,-0.06394766127481022,-0.10475120989142361,-0.12268561071286355,0.03171942545140221,0.022400729036183214,21.12951394540478,-0.09522585520941096,-0.09406198815415823,1.1549826118872901,-0.43886748504496764,-0.08344744922893121,0
2019-05-15,NVDA,-0.015181472886330316,-0.05473264018692392,-0.0824518256532687,-0.11575327518489531,-0.1521173738018078,0.030203583138021142,0.021662032448600446,21.684024607418863,-0.10173548797477516,-0.13383296374915432,1.0924364996274598,-0.4473863031063958,-0.058178173585899606,0
2019-05-16,NVDA,0.0038225282004078487,0.010981145349005406,-0.05875789006751109,-0.12555284952337464,-0.14469551740657793,0.0313026750601344,0.021814686268009958,27.50372832644436,-0.06409464894491168,-0.13283316933196776,1.6228026071614667,-0.44527392166608837,-0.07297599093783003,0
2019-05-17,NVDA,-0.022847892829521377,-0.03400401527286956,-0.07279925292504918,-0.14469183983519696,-0.15979629648581617,0.03157725954275635,0.02207056820262311,22.84321627090931,-0.06116143429138854,-0.13658261913592618,1.9908822878585297,-0.4579482436536022,-0.0420873308749552,0
2019-05-20,NVDA,-0.03053728707947334,-0.04906633837544849,-0.04228489063339791,-0.15624124940529416,-0.19483228756279858,0.02155633646632739,0.02206640713319119,17.486861161835463,-0.06090321621398298,-0.15242070070803404,1.0834939452343721,-0.4745010337490849,-0.04293182611689783,0
2019-05-21,NVDA,0.021812298478019354,-0.0320244035301106,-0.04307575796832708,-0.10426882526342307,-0.1867623334474019,0.02125317021006891,0.022710703893391082,24.02156137022888,-0.06154616424899506,-0.14220373419197874,0.6843714679541786,-0.4630386934473293,-0.04619487992392923,0
2019-05-22,NVDA,-0.018444526693361718,-0.027662389744491422,-0.046246388094624,-0.12488511461962137,-0.20384986034265262,0.021554276689125143,0.022580989937416543,18.48058835654119,-0.05228964570805472,-0.1580432485839377,0.615875305416455,-0.47294269059934235,-0.08208043281073518,0
2019-05-23,NVDA,-0.0320630246863981,-0.0291926518565071,-0.08034203221447755,-0.13437919398532994,-0.21181310302475775,0.022085782195344822,0.022939238714048293,16.672693970341385,-0.06197813259912455,-0.14760707747590807,1.1088599152023173,-0.4898417421218022,-0.073962374168694,0
2019-05-24,NVDA,-0.014729834187480195,-0.06391074143258846,-0.07270162775920597,-0.1402082564969499,-0.18496237048328468,0.021791178494449028,0.021382442677259954,16.806922679445165,-0.03473634748775478,-0.11944964685930093,0.7036689239129836,-0.4973562886697219,-0.05596398505165634,0
2019-05-28,NVDA,-0.01253889796243568,-0.058278664825156756,-0.05548603327707602,-0.09542470306167172,-0.20074726812678012,0.019948765216220344,0.02101187992990964,18.250951279542562,-0.044244371753611955,-0.12991680651870918,0.8399259126504973,-0.5036588868775522,-0.09863706530428018,0
2019-05-29,NVDA,-0.020860781774604487,-0.04737982386660222,-0.09493096887016483,-0.13391750339974196,-0.2246406927844038,0.00761163878815255,0.020560488865006582,15.760041279951096,-0.06454433240481972,-0.15336292914598348,1.0768768493792087,-0.514012950524164,-0.08782567542827635,0
