Date,Ticker,ret_1d,ret_3d,ret_5d,ret_10d,ret_20d,vol_5d,vol_20d,rsi_14,rel_soxx,rel_qqq,vol_spike,pct_from_52wk_high,fwd_5d,Target,news_sentiment,news_count,pct_positive,nvidia_mentions,amd_mentions,intel_mentions,gpu_mentions,capex_up_score,capex_down_score,competitor_mentions,capex_net,ai_sentence_ratio
2019-01-03,TSM,-0.059145471457816234,-0.07485202039355254,-0.06528816697483475,-0.06528816697483475,-0.11283240659747884,0.026853057827756432,0.020351883598987548,31.167565659735075,0.02410267341414718,0.015301837798337159,1.6416800796724849,-0.23457324280794256,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,INTC,-0.05501253017211594,-0.04834195828601784,-0.03680409413123986,-0.0680769248267229,-0.11250733112029954,0.026825174672784207,0.02780527076737051,37.65553722572884,0.024427748891326484,0.015626913275516463,1.1023083797478042,-0.21089250166335938,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364
2019-01-03,SMCI,0.039735140640910105,0.1294964522371682,0.11664298166339004,0.04318940692784201,0.0501672558157189,0.044468187322003014,0.038816187439713795,48.882605718083724,0.18710233582734492,0.1783015002115349,1.1302194037978464,-0.4185185093611521,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9099181073703367,0.0,0.0,0.9099181073703367,0.0
2019-01-03,META,-0.029038779949105087,-0.010960979837001505,-0.018184548523988653,-0.0829735792389602,-0.06626981505674079,0.0243109249447322,0.033921705901079575,39.13614853730867,0.07066526495488523,0.06186442933907521,0.7769046481967187,-0.3942988574001828,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,AMD,-0.09453004215919159,-0.043209902971396597,-0.04748605584269383,-0.1256410647661258,-0.2808941419054567,0.052785085472351716,0.04961953514496412,34.552425982117995,-0.14395906189383068,-0.1527598975096407,1.146132320400576,-0.47891202319783543,,0,0.0,0.0,0.0,0.0,0.9387467730579676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,MSFT,-0.03678797320692573,-0.02978365974675501,-0.03142385251627133,-0.06319112979783426,-0.13105540708186558,0.018818862899463596,0.027204658863369854,32.52973993224744,0.005879672929760438,-0.002921162686049583,0.8623700771916522,-0.15387261174738598,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085
2019-01-03,GOOGL,-0.02769564288363069,-0.020264055321784213,-0.02135815415613218,-0.017193791164185512,-0.08141638418457187,0.014362602251166107,0.023961874981118597,40.950702991587825,0.055518695827054154,0.04671786021124413,0.9604775835153113,-0.20227927482510388,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,NVDA,-0.060416824702769434,-0.04234968460560917,-0.03839240690315504,-0.1289641970536043,-0.24729486905203668,0.03303058393523741,0.03416854805802368,30.21112990546179,-0.11035978904041066,-0.11916062465622068,1.1045903422553023,-0.5572364660451434,,0,0.0,0.0,0.0,0.6213109661385523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-03,AMZN,-0.025241497784936007,0.015060675061158157,0.019974190041381013,-0.03300071726578635,-0.15351279489240865,0.019950192359374033,0.03613617107282661,39.07035708646751,-0.016577714880782635,-0.025378550496592656,0.8563794164966844,-0.26439195240687785,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032258064516129032
2019-01-04,ANET,0.014378732612358114,-0.0390602555611842,-0.011521752620488268,0.0020786842989442,-0.11866101516480432,0.02953725637373035,0.032220928203935545,35.1361274088697,-0.0659857999057808,-0.06409294710288993,1.3679179941820196,-0.3438654156746904,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,MSFT,0.046509084757369035,0.003544270335968047,0.007412615939974998,-0.01697354866500056,-0.060726095616550735,0.030488269682677902,0.028969726524944905,40.82038051822861,-0.008050880357527213,-0.006158027554636347,0.8934035637111146,-0.11452000133161389,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085
2019-01-04,AVGO,0.009828693442466285,-0.08278250024465794,-0.07024114861606379,-0.04370841416419635,0.015720130366138285,0.04244455541597017,0.03241355704101191,36.03674830442341,0.06839534562516181,0.07028819842805267,1.0238949077045034,-0.1094934999909406,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,GOOGL,0.05129347331768863,0.031685220703336014,0.02390536810468924,0.041150688795312584,0.014682624342131634,0.029127630775958244,0.024606517153030902,51.619786218005586,0.06735783960115516,0.06925069240404602,1.052985617601164,-0.1613614080933783,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,DELL,0.019720977025606157,-0.05831779817335003,0.03890150103502732,-0.2073235394916948,-0.2043641012510452,0.04866572637037205,0.05422033095057601,28.726720993877336,-0.15168888599202168,-0.14979603318913082,1.2033663192172792,-0.22033639101878333,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,AMD,0.11436955133117288,0.02925248874912234,0.08633506281545822,0.04625551539900452,-0.10037882362652162,0.07461838167097976,0.052416691796421,48.16449499734592,-0.047703608367498096,-0.04581075556460723,1.1017209484549544,-0.4193154250869032,,0,0.0,0.0,0.0,0.0,0.9387467730579676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,MRVL,0.029803077286479684,0.0030880821507566214,0.03439497447413142,0.10472248774935955,0.05198076463607104,0.03222311188093761,0.029646578125415973,57.03412412428538,0.10465597989509456,0.10654883269798543,1.107043750132624,-0.3250386616923424,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,AMZN,0.05006399867375011,0.04888243396962677,0.07782353990039037,0.05371622987019187,-0.055747992550959746,0.027197449879499614,0.03624221644682092,45.766563176058426,-0.003072777291936224,-0.0011799244890453586,1.1239605085032056,-0.22756447208777586,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032258064516129032
2019-01-04,INTC,0.061362168874460776,0.0061798007503031105,0.018550689608290316,0.036208322698721984,-0.011099240590977999,0.04120794650337768,0.0297562212313149,47.62023533369787,0.04157597466804552,0.04346882747093639,1.2108402539234895,-0.1624711540903231,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364
2019-01-04,META,0.04713823021710262,0.05233035301727029,0.025497840252058257,0.03534972171340689,0.000145080919189855,0.03349497835697884,0.03534899738106376,45.4061491785691,0.05282029617821338,0.05471314898110424,0.9940297412727938,-0.3657471774975505,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,SMCI,-0.008917234207901803,0.12753623163367078,0.1130185923855791,0.04429529148911282,0.05206221999619398,0.04501006065470405,0.03878467392215037,44.97327157252557,0.1047374352552175,0.10663028805810837,0.5605144784931122,-0.42370371600073853,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9099181073703367,0.0,0.0,0.9099181073703367,0.0
2019-01-04,NVDA,0.06406735836753663,0.020149804907906077,0.03827079794486954,-0.016749870296982494,-0.1331554121464188,0.04521911124528134,0.035031413734399254,40.655540739366096,-0.08048019688739527,-0.0785873440845044,0.9333767704226573,-0.5288697760431808,,0,0.0,0.0,0.0,0.6213109661385523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,TSM,0.017753065744105845,-0.05256059733489726,-0.04921140434864624,-0.03477762611451207,-0.06597201879404258,0.02996401298439183,0.01991345307081274,36.636939552456425,-0.013296803535019053,-0.011403950732128187,1.4485665492919972,-0.2209845712652143,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,HPE,0.04704067738604678,0.04466305238519319,0.05343508501838867,0.047836137169284365,-0.07588968916102234,0.025728292279819848,0.034538179024710666,43.69991228355817,-0.023214473901998822,-0.021321621099107957,0.8130862684307293,-0.2705066859320622,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-04,ASML,0.04326909265582546,-0.009960089900747815,-0.002073069964833252,0.0012344573463569652,-0.09178254799433871,0.035231563370757925,0.02824694881258797,41.18009690337093,-0.03910733273531519,-0.03721447993242433,0.5985683098949078,-0.3021560780878285,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,INTC,0.0046587159666389155,0.007646521293195763,0.014759397146763664,0.04172139555576915,-0.01922704558777344,0.041149856269813066,0.029620902615178326,49.711209760339244,0.011000312399829348,0.0307921426092167,0.7886858640768415,-0.15856934508336296,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364
2019-01-07,MSFT,0.001275198658078791,0.009295549760015565,0.016634974733779284,0.005418171703134522,-0.06529944770646756,0.030036400601770465,0.0289111069432153,45.03013715836176,-0.035072089718864774,-0.015280259509477423,0.7329840348853045,-0.1133908384255563,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085
2019-01-07,META,0.0007249643575941711,0.017467707029648505,0.03641138618836748,0.03485752862384306,-0.011315778353904293,0.03261109545026309,0.03524150624927569,46.213454668620635,0.018911579633698494,0.038703409843085845,0.6982761467299968,-0.3652873668075327,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,AMD,0.08263156288548523,0.09240572374764522,0.15432099029713964,0.14659972589040704,-0.03427228020582174,0.07986855059870487,0.055853057086993986,54.072185623440596,-0.004044922218218949,0.015746907991168402,1.0532947048932786,-0.3713325511183405,,0,0.0,0.0,0.0,0.0,0.9387467730579676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,SMCI,0.008997466725975123,0.039735140640910105,0.1294964522371682,0.05369130362637864,-0.012578604092237433,0.04315213923677358,0.034973804614317885,42.978907427774885,0.017648753895365354,0.037440584104752705,1.123808828361751,-0.4185185093611521,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9099181073703367,0.0,0.0,0.9099181073703367,0.0
2019-01-07,DELL,0.006518811402757452,-0.01697786391228484,0.019590657112846355,-0.19104614534241837,-0.20789768515025642,0.04774027030630584,0.05413891606231057,29.277655220820392,-0.17767032716265363,-0.15787849695326628,0.6827714409677597,-0.21525391099424152,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,AMZN,0.03435341415874271,0.05872155031277382,0.10249524279109412,0.11546868789949971,-0.04100778641018721,0.02825569890821003,0.03688881483803197,53.668708354731436,-0.01078042842258442,0.00901140178680293,0.983167385194433,-0.2010286744864801,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032258064516129032
2019-01-07,ANET,0.0367955593585505,-0.0029921865290005734,0.020217747731185787,0.06444901892589616,-0.11957385976018553,0.03442869381037852,0.032145052633046005,44.64910841818478,-0.08934650177258274,-0.06955467156319539,1.52379194379229,-0.3197225766299505,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,AVGO,0.020365977190740736,-0.06126002879615,-0.061556177498329534,-0.01616442989019462,0.05829836409432243,0.04399590604862375,0.0322482090820315,41.852832885765785,0.08852572208192522,0.10831755229131257,1.012742438974464,-0.09135746492354968,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,TSM,0.00743508543609761,-0.035322896733416265,-0.05142713779299635,-0.01811587757551314,-0.044221473384918886,0.0295981676521772,0.019829368746968164,42.42475058325717,-0.013994115397316098,0.005797714812071253,0.719130845536136,-0.21519252499653296,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,HPE,0.019565661110625188,0.04531975647728781,0.07981626615389303,0.11225318366242187,-0.11485774611283317,0.024205128137270337,0.03119592522405877,49.2896266149283,-0.08463038812523038,-0.06483855791584303,0.6264610433317505,-0.25623366696654215,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,NVDA,0.05294075596587944,0.052708885044444376,0.07295130679875772,0.06143596696281528,-0.09406792567912492,0.04955676033827589,0.03738384516750397,48.84758243164791,-0.06384056769152213,-0.04404873748213478,1.1287622357119642,-0.5039277858285327,,0,0.0,0.0,0.0,0.6213109661385523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,ASML,0.022846979191014194,0.00825354829668723,0.01611974119605697,0.03215881648007679,-0.052660063461937634,0.036729375234482706,0.028644915537773923,47.67921318340974,-0.022432705474334846,-0.0026408752649474954,0.9931737824194241,-0.28621245252532534,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,MRVL,0.02278340903848708,0.006666862406491392,0.061341821807870955,0.12304393488945298,0.036494752921026885,0.032222495057981825,0.028881040864525944,62.73756781614487,0.06672211090862967,0.08651394111801702,0.7353097060637919,-0.30966074143651445,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-07,GOOGL,-0.0019942440261981886,0.020138753890686756,0.027935952801998676,0.0511342302513671,-0.002003584233231659,0.028809777849260528,0.024400288030403353,55.175826125472135,0.02822377375437113,0.04801560396375848,1.0855543886864027,-0.16303385809542736,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,ASML,-0.007361031765285908,0.059249648755126616,0.005205113818277596,0.05375530822162489,-0.019432047514876705,0.03706855134890868,0.027205090493743228,47.00069212712105,-0.022380512387006335,-0.010734089766843535,0.5689338776208998,-0.291466665335952,0.04509325010446863,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,AVGO,-0.008026008656907058,0.022124883661120087,-0.07161399124693613,-0.036095070023494435,0.043741368309806905,0.043366400936884174,0.03234072256052491,41.14578707187142,0.040792903437677275,0.052439326057840074,0.7260167341973712,-0.09865023777610726,-0.02353238479614872,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,SMCI,-0.00636949639391915,-0.00636949639391915,0.13043474505063335,0.11349030499198465,-0.0400000352125901,0.04299786929904475,0.03460519393773011,54.28933913015796,-0.04294850008471973,-0.03130207746455693,0.6376117558460618,-0.422222253618907,0.02895871667584682,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9099181073703367,0.0,0.0,0.9099181073703367,0.0
2019-01-08,TSM,-0.008231665540072486,0.01688005422129546,-0.0533732949759369,-0.02156240591055425,-0.04326379600167263,0.02954412640644991,0.01981175201469896,42.47456421614797,-0.04621226087380226,-0.03456583825363946,1.19908007692875,-0.22165279764411028,-0.023013128674533978,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,NVDA,-0.024895300780827023,0.09250719649368722,0.04741583754000933,0.07918480924100879,-0.05270638777662906,0.052559899003916825,0.03471168235609105,48.29712235906071,-0.05565485264875869,-0.04400843002859589,1.2407897702912356,-0.5162776528093422,0.05136267996562682,1,0.0,0.0,0.0,0.6213109661385523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,META,0.0324520179011909,0.08190375226004898,0.08726825617901257,0.1406962252737427,0.03718528036317159,0.03104711202629059,0.03574863538104903,53.273468459871026,0.03423681549104196,0.04588323811120476,0.9049223097401343,-0.34468966107305876,0.06320371795664281,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,HPE,-0.019190192311216103,0.04704067738604678,0.04466305238519319,0.09436953570381035,-0.05452985580590597,0.02889653073268086,0.025832067341989697,53.186709623038944,-0.0574783206780356,-0.0458318980578728,1.0163903673413999,-0.2705066859320622,0.04545468715495116,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,INTC,0.006323870994265013,0.07304994010805554,0.01725990109296438,0.06467435808925948,0.03243964202245553,0.04116831731866205,0.02781560019570928,53.35615502306555,0.029491177150325898,0.0411375997704887,0.8048439511904237,-0.15324824617105015,0.022988064228406047,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036363636363636364
2019-01-08,GOOGL,0.008783144837598345,0.058412186254749976,0.03867115861125314,0.09495071695553503,0.037063440216166255,0.028507354389252223,0.023451863261322953,62.21274807724423,0.034114975344036624,0.045761397964199424,0.8170582304531496,-0.1556826632469136,0.026959412396162397,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,AMD,0.008750622646876982,0.21700885211167553,0.12405206008127823,0.22563494542031304,0.06628987544797216,0.08043087839268659,0.05205440563472817,59.06855971295579,0.06334141057584253,0.07498783319600533,1.1830118480191056,-0.36583131950280223,0.08423376863483112,1,0.0,0.0,0.0,0.0,0.9387467730579676,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,ANET,0.02076982016188178,0.073547055244918,0.016990991375923414,0.109281983799,-0.04802522428569622,0.033997494879512674,0.03038161310706395,53.623577144409914,-0.05097368915782585,-0.03932726653766305,0.8846759623847686,-0.30559333688636625,0.032397801930207026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,DELL,0.011873885643800985,0.03855532612422241,-0.04092483310864148,-0.17602244250092314,-0.18608449661426962,0.028807310008994703,0.0543402343916983,31.380089113938098,-0.18903296148639925,-0.17738653886623645,1.0050347691622734,-0.20593592567396712,-0.002625309967231426,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,MSFT,0.0072507721448009654,0.055441266865000394,0.012109738430102324,0.046523352272357155,-0.019271193079010818,0.029799738907723985,0.027626953671698616,50.83179914619845,-0.022219657951140448,-0.010573235330977648,0.656979774269001,-0.10696223741348698,0.0325467714801041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02127659574468085
2019-01-08,MRVL,0.004816592066371417,0.058338652286228365,0.03088339159476239,0.12542147649060875,0.08533204174919451,0.029772980284909663,0.027085995606498322,64.8218545944723,0.08238357687706488,0.09402999949722768,0.9246955967642174,-0.30633565884061287,0.03712734590078681,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-01-08,AMZN,0.01661235994563981,0.1041805855942215,0.10293812722162299,0.20264264135192356,0.016849548351517196,0.028242488274133913,0.03585918564554755,60.85936175747859,0.013901083479387566,0.025547506099550366,1.083716733279929,-0.1877558752408045,0.07750262971116761,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032258064516129032
2019-01-09,HPE,0.018840796825158934,0.018840796825158934,0.044576582214693294,0.14588430490825455,-0.027460492567684347,0.028889391051889382,0.026201293326515954,55.41802401157504,-0.0431533666493541,-0.016484344092605796,0.6281103569279841,-0.25676245061639624,0.07123570503968835,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
