Date,AMD,AMZN,ANET,ASML,AVGO,DELL,GOOGL,HPE,INTC,META,MRVL,MSFT,NVDA,QQQ,SMCI,SOXX,TSM
2022-04-04,110.52999877929688,168.34649658203125,35.6875,652.0901489257812,59.08121871948242,44.931480407714844,141.7148895263672,14.503426551818848,45.97895050048828,231.8539581298828,71.7540054321289,304.0358581542969,27.278486251831055,360.0967712402344,3.7739999294281006,152.032470703125,97.8630142211914
2022-04-05,106.81999969482422,164.05499267578125,35.26750183105469,619.1710205078125,57.15201187133789,44.27634811401367,139.35531616210938,14.04130744934082,44.979007720947266,229.82180786132812,67.18085479736328,300.0878601074219,25.853740692138672,352.10113525390625,3.640000104904175,145.03440856933594,95.7243881225586
2022-04-06,103.66999816894531,158.75599670410156,33.002498626708984,601.978759765625,56.02408218383789,42.87507629394531,135.34783935546875,13.836907386779785,44.42762756347656,221.35614013671875,65.40080261230469,289.10284423828125,24.33428382873535,344.4564514160156,3.5350000858306885,141.4274444580078,94.49165344238281
2022-04-07,103.72000122070312,157.7845001220703,33.20500183105469,598.904296875,56.12180709838867,43.39372634887695,134.6941375732422,14.219043731689453,44.446319580078125,221.0092010498047,64.63298034667969,290.9079284667969,24.135875701904297,345.27557373046875,3.5399999618530273,141.73690795898438,93.87527465820312
2022-04-08,101.0,154.4604949951172,32.75749969482422,585.1407470703125,54.628143310546875,43.120758056640625,132.11599731445312,14.307913780212402,43.941673278808594,220.3946075439453,62.16225051879883,286.66064453125,23.050121307373047,340.4488830566406,3.5309998989105225,138.22012329101562,92.7265853881836
2022-04-11,97.37000274658203,151.1219940185547,31.790000915527344,572.5075073242188,54.03346252441406,42.72039794921875,127.69123840332031,14.050195693969727,43.52113342285156,214.57569885253906,59.780094146728516,275.357177734375,21.851701736450195,332.394775390625,3.5190000534057617,135.3803253173828,91.12029266357422
2022-04-12,95.0999984741211,150.78750610351562,31.854999542236328,568.9253540039062,54.44852828979492,42.856876373291016,126.59197998046875,13.694718360900879,43.455711364746094,212.2759246826172,59.189476013183594,272.268310546875,21.439931869506836,330.9906311035156,3.4830000400543213,134.96771240234375,90.99888610839844
2022-04-13,97.73999786376953,155.54100036621094,32.842498779296875,586.8936157226562,55.14370346069336,43.0479621887207,128.75230407714844,13.756924629211426,43.93232345581055,213.1184844970703,62.309898376464844,277.63525390625,22.136850357055664,337.7186279296875,3.559999942779541,137.87200927734375,94.7905044555664
2022-04-14,93.05999755859375,151.7064971923828,31.645000457763672,572.6321411132812,53.40434646606445,42.7113037109375,125.61614227294922,13.66805648803711,42.6800537109375,208.35035705566406,60.0163459777832,270.1156921386719,21.194665908813477,329.9960632324219,3.6519999504089355,134.0587158203125,91.85807037353516
2022-04-18,93.88999938964844,152.78500366210938,31.549999237060547,580.0167236328125,54.581600189208984,43.16625213623047,126.5543212890625,13.961324691772461,43.586544036865234,208.9352264404297,60.76445388793945,270.78173828125,21.718103408813477,330.2496032714844,3.6610000133514404,136.37954711914062,92.24095916748047
2022-04-19,96.93000030517578,158.11549377441406,32.209999084472656,591.098388671875,55.61647415161133,43.97258377075195,128.86631774902344,14.316800117492676,44.7921028137207,215.4182891845703,62.77254867553711,275.3957824707031,22.131866455078125,337.63092041015625,4.465000152587891,139.36766052246094,92.87600708007812
2022-04-20,94.0199966430664,153.9980010986328,31.790000915527344,607.1505737304688,55.62577819824219,44.898040771484375,126.91463470458984,14.681163787841797,44.96030807495117,198.6753387451172,61.955528259277344,276.4189758300781,21.41799545288086,332.7067565917969,4.505000114440918,139.05819702148438,92.46510314941406
2022-04-21,89.8499984741211,148.29600524902344,30.047500610351562,593.8087158203125,55.1613883972168,44.174163818359375,123.71746826171875,14.503426551818848,44.3902473449707,186.43284606933594,59.01230239868164,271.0616455078125,20.122867584228516,325.82269287109375,4.271999835968018,135.34805297851562,91.20435333251953
2022-04-22,88.13999938964844,144.35000610351562,29.424999237060547,581.9610595703125,54.62347412109375,42.94635009765625,118.58397674560547,13.996870040893555,43.493099212646484,182.50730895996094,57.525917053222656,264.5169982910156,19.456857681274414,317.2907409667969,4.236000061035156,132.33738708496094,89.35521697998047
2022-04-25,90.69000244140625,146.07400512695312,29.735000610351562,574.499755859375,54.71003341674805,43.3128662109375,121.99226379394531,13.854682922363281,43.97905349731445,185.3622283935547,59.74071502685547,270.9747619628906,19.842702865600586,321.3665771484375,4.2779998779296875,134.57443237304688,89.87821197509766
2022-04-26,85.16000366210938,139.39100646972656,28.809999465942383,536.7725830078125,52.121944427490234,42.61647033691406,117.6071548461914,13.570301055908203,42.53987121582031,179.3748016357422,57.043582916259766,260.83929443359375,18.732023239135742,309.23663330078125,4.125,128.60789489746094,86.63758087158203
2022-04-27,84.91000366210938,138.16700744628906,28.795000076293945,533.3723754882812,52.0726203918457,42.653133392333984,113.28993225097656,13.66805648803711,42.25951385498047,173.42703247070312,55.832820892333984,273.3880615234375,18.360137939453125,308.8660888671875,4.164000034332275,127.90521240234375,84.29351043701172
2022-04-28,89.63999938964844,144.59649658203125,30.227500915527344,565.611572265625,53.8780517578125,44.09170150756836,117.48077392578125,13.952437400817871,43.77345657348633,203.9390869140625,60.10493469238281,279.5755615234375,19.723058700561523,319.8357238769531,4.297999858856201,134.95480346679688,88.92562103271484
2022-04-29,85.5199966430664,124.28150177001953,28.892499923706055,539.9714965820312,51.593345642089844,43.07462692260742,113.10655212402344,13.694718360900879,40.736228942871094,198.7248992919922,57.17155075073242,267.8858337402344,18.491744995117188,305.4435729980469,4.210000038146973,129.1881103515625,86.7870101928711
2022-05-02,89.83999633789062,124.5,29.565000534057617,546.9826049804688,53.63700866699219,43.52360916137695,115.55831909179688,13.66805648803711,42.01654052734375,209.2921142578125,59.13042068481445,274.59454345703125,19.474803924560547,310.5433044433594,4.239999771118164,133.5010223388672,87.5621566772461
2022-05-03,91.12999725341797,124.25350189208984,28.50749969482422,550.3463134765625,54.08557891845703,43.84430694580078,116.30271911621094,13.765813827514648,42.10999298095703,210.18426513671875,59.4650993347168,271.9980163574219,19.54360008239746,310.8747863769531,4.322999954223633,134.606689453125,87.44074249267578
2022-05-04,99.41999816894531,125.92849731445312,29.447500228881836,571.5237426757812,56.1785774230957,44.723934173583984,121.1864013671875,14.299027442932129,43.493099212646484,221.4652099609375,61.926002502441406,279.913330078125,20.273418426513672,321.38604736328125,5.671999931335449,139.82861328125,89.64473724365234
2022-05-05,93.87000274658203,116.40699768066406,27.7450008392334,544.0682983398438,53.97575759887695,43.30369186401367,115.48150634765625,14.174610137939453,42.00957489013672,206.46690368652344,57.37826919555664,267.7218322753906,18.787853240966797,305.19976806640625,5.303999900817871,133.05621337890625,86.0585708618164
2022-05-06,95.33999633789062,114.77249908447266,27.7450008392334,531.3676147460938,53.98599624633789,41.76433563232422,114.72915649414062,13.943551063537598,41.72700119018555,201.9961395263672,56.846702575683594,265.19281005859375,18.619359970092773,301.54327392578125,5.120999813079834,131.87001037597656,85.57294464111328
2022-05-09,86.36000061035156,108.78900146484375,25.6200008392334,494.3935852050781,52.38717269897461,41.40697479248047,111.52210235595703,14.076852798461914,40.56843948364258,194.50196838378906,52.88958740234375,255.39505004882812,16.899503707885742,289.7448425292969,4.916999816894531,125.1556396484375,81.5291748046875
2022-05-10,88.7300033569336,108.85900115966797,26.27750015258789,504.7220764160156,54.10604476928711,41.69103240966797,113.38954162597656,14.414556503295898,41.45384216308594,195.92945861816406,54.26769256591797,260.144287109375,17.542579650878906,293.2648620605469,5.107999801635742,128.00189208984375,82.94869995117188
2022-05-11,87.91999816894531,105.37200164794922,25.727500915527344,502.72564697265625,52.777103424072266,40.69227600097656,112.60400390625,13.845795631408691,40.34238052368164,187.09698486328125,51.718196868896484,251.5050048828125,16.580453872680664,284.567138671875,4.934999942779541,124.22081756591797,82.02415466308594
2022-05-12,87.05999755859375,106.93049621582031,25.417499542236328,503.74798583984375,53.19217300415039,40.078369140625,111.8521728515625,13.881343841552734,40.35179901123047,189.5752410888672,51.5705451965332,246.4855194091797,16.126813888549805,283.8942565917969,5.113999843597412,124.97508239746094,81.89338684082031
2022-05-13,95.12000274658203,113.05500030517578,27.162500381469727,528.782958984375,54.74353790283203,41.31534957885742,115.03050231933594,14.174610137939453,41.067649841308594,196.89097595214844,56.669525146484375,252.05517578125,17.653244018554688,294.4154052734375,5.235000133514404,131.35423278808594,84.94723510742188
2022-05-16,94.23999786376953,110.81050109863281,26.25,515.889404296875,54.22517013549805,41.260372161865234,113.43910217285156,14.192384719848633,40.577857971191406,198.2986297607422,54.36612319946289,252.42202758789062,17.21256446838379,291.00262451171875,5.258999824523926,129.355712890625,84.43360137939453
2022-05-17,102.47000122070312,115.36849975585938,26.842500686645508,541.6187744140625,56.5964241027832,42.70811462402344,115.44927215576172,14.885560989379883,41.82119369506836,200.85617065429688,57.368408203125,257.5573425292969,18.122848510742188,298.5400390625,5.4079999923706055,135.63816833496094,87.15122985839844
2022-05-18,96.27999877929688,107.11250305175781,25.642499923706055,509.47637939453125,53.09910583496094,39.68437194824219,110.91597747802734,14.005760192871094,39.890254974365234,190.56654357910156,54.149566650390625,245.83084106445312,16.88753890991211,283.8846435546875,5.236999988555908,128.80130004882812,84.545654296875
2022-05-19,96.66999816894531,107.31900024414062,25.274999618530273,507.2581787109375,50.832088470458984,37.65937423706055,109.41381072998047,13.3659029006958,39.57000732421875,189.62478637695312,53.43098068237305,244.9213409423828,17.072978973388672,282.36346435546875,5.039000034332275,128.02125549316406,84.24679565429688
2022-05-20,93.5,107.59100341796875,25.65999984741211,513.8546142578125,50.55103302001953,36.6972770690918,107.95076751708984,12.583853721618652,39.23091506958008,191.85519409179688,53.22426223754883,244.3601837158203,16.644264221191406,281.4858703613281,4.97599983215332,127.95355224609375,84.77912902832031
2022-05-23,95.06999969482422,107.55699920654297,25.575000762939453,534.8489379882812,48.984779357910156,37.76932907104492,110.50809478759766,12.894896507263184,39.56058120727539,194.52178955078125,54.00191116333008,252.18751525878906,16.847652435302734,286.1662292480469,4.933000087738037,128.5047607421875,85.4515380859375
2022-05-24,91.16000366210938,104.0999984741211,24.922500610351562,526.9603271484375,48.78376770019531,37.457786560058594,105.03860473632812,12.939332008361816,39.24974822998047,179.7019500732422,51.58039093017578,251.19091796875,16.105873107910156,280.081787109375,4.744999885559082,125.37480163574219,82.85530853271484
2022-05-25,92.6500015258789,106.7750015258789,25.237499237060547,528.5516357421875,49.4752311706543,39.675201416015625,104.87504577636719,13.250372886657715,39.74897003173828,182.22975158691406,53.11598205566406,253.9967498779297,16.92442512512207,284.0016174316406,4.876999855041504,127.63117218017578,84.43360137939453
2022-05-26,98.75,111.07749938964844,25.927499771118164,540.1143188476562,51.24622344970703,40.2524528503418,106.84507751464844,13.410334587097168,40.95462417602539,189.9618377685547,56.098594665527344,257.2671203613281,17.797819137573242,291.8704528808594,4.926000118255615,132.61785888671875,84.98458099365234
2022-05-27,102.26000213623047,115.14649963378906,26.467500686645508,562.5938110351562,54.28193283081055,45.42948532104492,111.3293228149414,14.032421112060547,41.96247863769531,193.43138122558594,59.868690490722656,264.36871337890625,18.754955291748047,301.39697265625,4.947000026702881,138.07183837890625,87.57147979736328
2022-05-31,101.86000061035156,120.20950317382812,25.56999969482422,555.7564697265625,53.988800048828125,45.75933837890625,112.76211547851562,13.863569259643555,41.84003448486328,191.95433044433594,58.22481155395508,263.04327392578125,18.616371154785156,300.59735107421875,5.00600004196167,137.36270141601562,89.0003433227539
2022-06-01,101.22000122070312,121.68399810791016,25.417499542236328,543.5763549804688,53.38294982910156,46.4282341003418,112.89097595214844,14.023531913757324,41.54803466796875,186.9978485107422,57.13216781616211,263.5754089355469,18.26542091369629,298.37420654296875,5.170000076293945,135.18368530273438,88.48670959472656
2022-06-02,108.58999633789062,125.51100158691406,26.53499984741211,559.85498046875,53.67330551147461,46.98716354370117,116.58868408203125,13.294806480407715,42.235633850097656,197.12889099121094,60.469154357910156,265.6652526855469,19.533626556396484,306.54547119140625,5.548999786376953,139.89309692382812,89.97158813476562
2022-06-03,106.30000305175781,122.3499984741211,25.792499542236328,543.5669555664062,52.424407958984375,46.748931884765625,113.53426361083984,13.401449203491211,40.869850158691406,189.11924743652344,58.037784576416016,261.2532653808594,18.664228439331055,298.56927490234375,5.480999946594238,135.70907592773438,87.57147979736328
2022-06-06,105.6500015258789,124.79000091552734,25.877500534057617,551.3203735351562,52.22989273071289,45.85097122192383,115.79373931884766,13.525867462158203,40.822757720947266,192.55902099609375,58.805580139160156,260.0245666503906,18.730030059814453,299.5638427734375,5.499000072479248,135.9443817138672,86.95510864257812
2022-06-07,105.27999877929688,123.0,26.075000762939453,556.4508056640625,53.32432174682617,46.8680534362793,116.11983489990234,13.6325101852417,41.0017204284668,193.9468536376953,60.06555938720703,263.65277099609375,18.869611740112305,302.1477966308594,5.61899995803833,137.0306854248047,87.6368408203125
